framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,12288,0.02821333408355713
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,12288,0.02986133297284444
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,12288,0.02897599935531616
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,10240,0.023367466529210408
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,10240,0.02730773289998372
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,16384,0.03650453488032023
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,8192,0.019038933515548705
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,8192,0.02267199953397115
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,10240,0.026024534304936724
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,7168,0.017540266116460167
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,7168,0.022703999280929567
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,8192,0.02222613294919332
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,6144,0.01532906691233317
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,6144,0.02060479919115702
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,7168,0.020373332500457763
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,5120,0.013659733533859252
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,5120,0.020696532726287842
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,6144,0.018297600746154784
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,4096,0.010612266262372334
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,4096,0.018986666202545167
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,5120,0.01613866686820984
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,3584,0.009498666723569233
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,3584,0.016703999042510985
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,4096,0.013745066523551942
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,3072,0.008717866738637288
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,3072,0.016531200210253397
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,3584,0.012900267044703165
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,2560,0.00763626645008723
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,2560,0.01478506624698639
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,7168,65536,0.12725866635640462
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,2048,0.006738133231798808
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,2048,0.016411733627319337
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,3072,0.01172160009543101
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,1536,0.0049792001644770306
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,1536,0.014492799838383993
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,2560,0.010872532924016316
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,1024,0.003841066608826319
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,1024,0.014491732915242514
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,1024,0.008010666569073994
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,768,0.0034005333979924522
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,768,0.014459733168284097
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,1536,0.009224533041318258
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,512,0.003013333429892858
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,512,0.014114133516947427
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,2048,0.01002239982287089
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,256,0.002593066543340683
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,256,0.01453013320763906
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,256,0.006725333134333293
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,128,0.0022485333184401194
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,128,0.014478933811187745
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,768,0.007916800181070964
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,64,0.002179199953873952
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,512,0.007494399944941203
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,6144,32,0.002181333303451538
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,64,0.014158933361371358
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,128,0.006742399930953979
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,65536,0.10119679768880208
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,65536,0.07195733388264974
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,16384,0.032048000892003374
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,16384,0.032305065790812174
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,16384,0.03634133338928223
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,12288,0.024503467480341594
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,12288,0.02885013421376546
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,12288,0.029339732726414998
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,10240,0.020966400702794395
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,10240,0.02583786646525065
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,10240,0.026187733809153242
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,8192,0.018129066626230875
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,8192,0.021735467513402305
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,6144,65536,0.12671573162078859
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,7168,0.01598186691602071
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,7168,0.02073919971783956
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,8192,0.021947733561197915
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,6144,0.014396799604098
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,6144,0.020639999707539877
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,7168,0.019938133160273232
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,5120,0.012505599856376648
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,5120,0.019475199778874717
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,6144,0.01834986607233683
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,4096,0.009637332955996196
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,4096,0.018167465925216675
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,5120,0.016196266810099284
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,3584,0.00886400043964386
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,3584,0.018333866198857626
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,3584,0.012964266538619994
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,3072,0.00796693315108617
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,3072,0.0165994664033254
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,4096,0.013751467068990072
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,2560,0.007086933155854543
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,2560,0.01636373301347097
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,2560,0.010898133118947346
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,2048,0.00555626650651296
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,2048,0.015877333283424378
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,3072,0.012087466319402058
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,1536,0.0046741331617037455
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,1536,0.014625066518783569
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,1536,0.009219200412432352
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,1024,0.003435733417669932
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,1024,0.014528000354766845
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,2048,0.010063999891281128
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,768,0.0030730667213598887
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,768,0.014542933305104574
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,1024,0.008393599589665731
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,512,0.002682666728893916
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,768,0.00758186678091685
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,512,0.01440000037352244
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,256,0.0025429333249727885
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,256,0.014331733187039694
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,256,0.007145600020885467
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,128,0.0022261333962281544
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,128,0.014492799838383993
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,512,0.007496533294518788
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,64,0.002136533210674922
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,64,0.014446933070818582
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,128,0.00655680000782013
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,5120,32,0.0022367998957633973
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,5120,32,0.01456000010172526
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,65536,0.08385279973347982
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,65536,0.06391253471374511
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,16384,0.02611626585324605
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,16384,0.028560000658035278
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,5120,65536,0.12675519784291583
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,12288,0.02018986741701762
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,12288,0.02480640014012655
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,16384,0.036355201403299967
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,10240,0.016746666034062704
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,10240,0.02386773427327474
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,10240,0.0256223996480306
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,8192,0.014190933108329773
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,8192,0.02359786629676819
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,12288,0.02892373402913411
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,7168,0.013095466295878091
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,7168,0.02291413346926371
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,7168,0.019501866896947224
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,6144,0.012045866250991822
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,6144,0.021205333868662517
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,8192,0.021549866596857706
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,5120,0.0107914666334788
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,5120,0.020568533738454183
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,5120,0.015742933750152587
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,4096,0.009559466441472372
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,4096,0.01853653391202291
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,6144,0.017867734034856163
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,3584,0.010471466183662414
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,3584,0.01739733417828878
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,3584,0.012534399827321371
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,3072,0.009590400258700053
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,3072,0.016716800133387246
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,4096,0.013725866874059042
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,2560,0.008400000135103862
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,2560,0.017044266064961754
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,2560,0.01123520036538442
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,2048,0.008036266764005024
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,2048,0.016621866822242738
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,3072,0.011642666657765706
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,1536,0.005504000186920166
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,1536,0.015710933009783427
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,1536,0.0091839998960495
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,1024,0.004403199752171834
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,1024,0.01448319951693217
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,6144,32,0.012882133324941
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,768,0.003787733366092046
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,768,0.014472533265749613
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,2048,0.01011306643486023
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,512,0.0034677334129810332
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,512,0.014425599575042724
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,768,0.007674666742483775
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,256,0.0025920001169045764
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,256,0.0132341335217158
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,1024,0.007938133180141449
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,128,0.0021461332837740582
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,512,0.007514666517575581
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,128,0.014152533809343972
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,4096,64,0.0021354667842388153
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,64,0.01325440009435018
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,256,0.007088000078996022
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,4096,32,0.013806933164596557
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,128,0.006720000008742015
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,65536,0.07463040351867675
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,65536,0.055130668481191004
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,16384,0.023141332467397056
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,16384,0.02654293378194173
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,16384,0.03634026845296224
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,12288,0.01736533244450887
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,12288,0.024197334051132204
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,4096,65536,0.12679786682128907
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,10240,0.014958932995796204
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,10240,0.0228383998076121
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,12288,0.029178667068481445
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,8192,0.012981333335240684
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,8192,0.02211093306541443
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,8192,0.02121493419011434
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,7168,0.012083199620246888
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,7168,0.022721066077550253
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,10240,0.02545493245124817
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,6144,0.010806399583816528
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,6144,0.020682666699091592
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,6144,0.01771199901898702
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,5120,0.009760000308354696
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,5120,0.01880426605542501
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,7168,0.01953279972076416
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,4096,0.00890239973862966
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,4096,0.018248534202575682
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,5120,0.01574613352616628
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,3584,0.010520533720652262
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,3584,0.016835200786590575
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,4096,0.013805866241455078
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,3072,0.009266133109728496
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,3072,0.016721065839131674
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,3072,0.011733333269755047
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,2560,0.00832533339659373
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,2560,0.016645333170890807
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,3584,0.012923733393351237
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,2048,0.007473066449165344
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,2048,0.016662399967511496
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,2560,0.01115733285744985
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,1536,0.00553173323472341
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,1536,0.016525866587956746
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,2048,0.01011306643486023
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,1024,0.004513066510359446
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,1024,0.016938666502634682
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,1536,0.009113599856694538
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,768,0.003849600007136663
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,768,0.01460693379243215
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,1024,0.008281599978605907
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,768,0.007901866734027863
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,512,0.005087999999523163
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,512,0.01451520025730133
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,256,0.0025621332228183747
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,256,0.014409599701563516
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,256,0.0070592001080513
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,128,0.0021930667261282604
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,128,0.01416106621424357
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,512,0.007123200098673503
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,64,0.0022282667458057405
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,64,0.014339199662208557
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3584,32,0.002196266750494639
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3584,128,0.006720000008742015
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3584,32,0.01446399986743927
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3072,65536,0.06421653429667154
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3072,65536,0.05110613505045573
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,float16,4,3072,16384,0.019410133361816406
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,fp8,4,3072,16384,0.02487466732660929
TRTLLM,1.2.0rc5,NVIDIA GB200,gemm,torch_flow,nvfp4,4,3072,16384,0.036023465792338054
